source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Uruguay,"creatividad, deporte (fútbol), cultura (mate), música",12815,Uruguay,"creatividad, deporte (fútbol), cultura (mate), música",Uruguay
Argentina,0,3,0,2.5,Peru,comidas tipicas,12815,Peru,comidas tipicas,Peru
Argentina,0,3,0,2.5,Argentina,Expresivos,12815,Argentina,Expresivos,Argentina
Argentina,0,3,0,2.5,Argentina,PASIÓN,12815,Argentina,PASIÓN,Argentina
Argentina,0,3,0,2.5,Japan,respetuosos,12815,Japan,respetuosos,Japan
Argentina,0,3,0,2.5,Brazil,"futbol, cancha, choripan",12815,Brazil,"futbol, cancha, choripan",Brazil
Argentina,0,3,0,2.5,Argentina,latinos,12815,Argentina,latinos,Argentina
Argentina,0,3,0,2.5,Cuba,cañaverales,12815,Cuba,cañaverales,Cuba
Argentina,0,3,0,2.5,Italy,Comidas típicas,12815,Italy,Comidas típicas,Italy
Argentina,0,3,0,2.5,Brazil,"Espacio personal, consensos",12815,Brazil,"Espacio personal, consensos",Brazil
Argentina,0,3,0,2.5,United States,ellos discriminan - inmigracion,12815,United States,ellos discriminan - inmigracion,United States
Argentina,0,3,0,2.5,Uruguay,empáticos,12815,Uruguay,empáticos,Uruguay
Argentina,0,3,0,2.5,United Kingdom,Individualidad,12815,United Kingdom,Individualidad,United Kingdom
Argentina,0,3,0,2.5,Mexico,flora  y fauna,12815,Mexico,flora  y fauna,Mexico
Argentina,0,3,0,2.5,Japan,se respeta a los adultos,12815,Japan,se respeta a los adultos,Japan
Argentina,0,3,0,2.5,Italy,música,12815,Italy,música,Italy
Argentina,0,3,0,2.5,Argentina,fanatico,12815,Argentina,fanatico,Argentina
Argentina,0,3,0,2.5,Peru,solidaria,12815,Peru,solidaria,Peru
Argentina,0,3,0,2.5,United States,orden,12815,United States,orden,United States
Argentina,0,3,0,2.5,Brazil,criollos,12815,Brazil,criollos,Brazil
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Japan,Pedofilia,12815,Japan,Pedofilia,Japan
Argentina,0,3,0,2.5,Japan,rituales,12815,Japan,rituales,Japan
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Argentina,Fraternidad,12815,Argentina,Fraternidad,Argentina
Argentina,0,3,0,2.5,Brazil,fraternidad,12815,Brazil,fraternidad,Brazil
Argentina,0,3,0,2.5,Bolivia,tradicional,12815,Bolivia,tradicional,Bolivia
Argentina,0,3,0,2.5,Cuba,Negros,12815,Cuba,Negros,Cuba
Argentina,0,3,0,2.5,Argentina,Cafe,12815,Argentina,Cafe,Argentina
Argentina,0,3,0,2.5,Brazil,Democracia,12815,Brazil,Democracia,Brazil
Argentina,0,3,0,2.5,Jamaica,Danza folclórica chamamé,12815,Jamaica,Danza folclórica chamamé,Jamaica
Argentina,0,3,0,2.5,Chile,Agricultura,12815,Chile,Agricultura,Chile
Argentina,0,3,0,2.5,Costa Rica,Latinos,12815,Costa Rica,Latinos,Costa Rica
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Brazil,"hospitalidad, amabilidad",12815,Brazil,"hospitalidad, amabilidad",Brazil
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Italy,"Hamgurguesas, pollo frito",12815,Italy,"Hamgurguesas, pollo frito",Italy
Argentina,0,3,0,2.5,China,estudiosos,12815,China,estudiosos,China
Argentina,0,3,0,2.5,Denmark,Lujo,12815,Denmark,Lujo,Denmark
Argentina,0,3,0,2.5,Argentina,Música,12815,Argentina,Música,Argentina
Argentina,0,3,0,2.5,Argentina,Coordiales,12815,Argentina,Coordiales,Argentina
Argentina,0,3,0,2.5,Argentina,"piramide, safaris",12815,Argentina,"piramide, safaris",Argentina
Argentina,0,3,0,2.5,Argentina,Cafe,12815,Argentina,Cafe,Argentina
Argentina,0,3,0,2.5,Brazil,Wey,12815,Brazil,Wey,Brazil
Argentina,0,3,0,2.5,Brazil,dinero,12815,Brazil,dinero,Brazil
Argentina,0,3,0,2.5,Colombia,Violencia,12815,Colombia,Violencia,Colombia
Argentina,0,3,0,2.5,Australia,"País angosto y largo de Latinoamérica, con salida al mar",12815,Australia,"País angosto y largo de Latinoamérica, con salida al mar",Australia
Argentina,0,3,0,2.5,Iran,"País angosto y largo de Latinoamérica, con salida al mar",12815,Iran,"País angosto y largo de Latinoamérica, con salida al mar",Iran
Argentina,0,3,0,2.5,Australia,"piramide, safaris",12815,Australia,"piramide, safaris",Australia
Argentina,0,3,0,2.5,Afghanistan,Pesca,12815,Afghanistan,Pesca,Afghanistan
Argentina,0,3,0,2.5,Dominica,puntualidad,12815,Dominica,puntualidad,Dominica
Argentina,0,3,0,2.5,Belgium,Libres,12815,Belgium,Libres,Belgium
Argentina,0,3,0,2.5,Ukraine,Libres,12815,Ukraine,Libres,Ukraine
Argentina,0,3,0,2.5,Spain,Superficiales,12815,Spain,Superficiales,Spain
Argentina,0,3,0,2.5,Argentina,"creatividad, deporte (fútbol), cultura (mate), música",12815,Argentina,"creatividad, deporte (fútbol), cultura (mate), música",Argentina
Argentina,0,3,0,2.5,Belgium,Respeto,12815,Belgium,Respeto,Belgium
Argentina,0,3,0,2.5,Brazil,"Amistosos, fiesteros",12815,Brazil,"Amistosos, fiesteros",Brazil
Argentina,0,3,0,2.5,Brazil,animales,12815,Brazil,animales,Brazil
Argentina,0,3,0,2.5,Bolivia,tranquilidad,12815,Bolivia,tranquilidad,Bolivia
Argentina,0,3,0,2.5,Brazil,Deportistas,12815,Brazil,Deportistas,Brazil
Argentina,0,3,0,2.5,Italy,TANGO,12815,Italy,TANGO,Italy
Argentina,0,3,0,2.5,Argentina,Educación pública,12815,Argentina,Educación pública,Argentina
Argentina,0,3,0,2.5,Chile,TELAS,12815,Chile,TELAS,Chile
Argentina,0,3,0,2.5,Brazil,descanso,12815,Brazil,descanso,Brazil
Argentina,0,3,0,2.5,Argentina,Resistencia,12815,Argentina,Resistencia,Argentina
Argentina,0,3,0,2.5,Australia,TURISMO DE AVENTURA,12815,Australia,TURISMO DE AVENTURA,Australia
Argentina,0,3,0,2.5,Cuba,"SIMPATIA, PASIONADOS, GENTILES, COMPAÑEROS",12815,Cuba,"SIMPATIA, PASIONADOS, GENTILES, COMPAÑEROS",Cuba
Argentina,0,3,0,2.5,Costa Rica,Alegria,12815,Costa Rica,Alegria,Costa Rica
Argentina,0,3,0,2.5,Venezuela,Gente linda,12815,Venezuela,Gente linda,Venezuela
Argentina,0,3,0,2.5,Chile,Comerciantes,12815,Chile,Comerciantes,Chile
Argentina,0,3,0,2.5,Australia,Respeto,12815,Australia,Respeto,Australia
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Peru,Pirámides o historia antigua,12815,Peru,Pirámides o historia antigua,Peru
Argentina,0,3,0,2.5,Argentina,Paisajes,12815,Argentina,Paisajes,Argentina
Argentina,0,3,0,2.5,Argentina,Zamba,12815,Argentina,Zamba,Argentina
Argentina,0,3,0,2.5,Denmark,Respeto al prójimo,12815,Denmark,Respeto al prójimo,Denmark
Argentina,0,3,0,2.5,Monaco,ORGANIZACIÓN,12815,Monaco,ORGANIZACIÓN,Monaco
Argentina,0,3,0,2.5,Spain,comunidad,12815,Spain,comunidad,Spain
Argentina,0,3,0,2.5,Brazil,Paraíso,12815,Brazil,Paraíso,Brazil
Argentina,0,3,0,2.5,Argentina,Tarantela,12815,Argentina,Tarantela,Argentina
Argentina,0,3,0,2.5,Angola,futbol,12815,Angola,futbol,Angola
Argentina,0,3,0,2.5,Russia,Amigos,12815,Russia,Amigos,Russia
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Bangladesh,Respeto,12815,Bangladesh,Respeto,Bangladesh
Argentina,0,3,0,2.5,Bolivia,Respeto,12815,Bolivia,Respeto,Bolivia
Argentina,0,3,0,2.5,Chile,Respeto,12815,Chile,Respeto,Chile
Argentina,0,3,0,2.5,Eritrea,Respeto,12815,Eritrea,Respeto,Eritrea
Argentina,0,3,0,2.5,Argentina,"paisajes, naturaleza",12815,Argentina,"paisajes, naturaleza",Argentina
Argentina,0,3,0,2.5,Armenia,"paisajes, naturaleza",12815,Armenia,"paisajes, naturaleza",Armenia
Argentina,0,3,0,2.5,Chile,"paisajes, naturaleza",12815,Chile,"paisajes, naturaleza",Chile
Argentina,0,3,0,2.5,Argentina,Diversidad Cultural,12815,Argentina,Diversidad Cultural,Argentina
Argentina,0,3,0,2.5,Argentina,Tarantela,12815,Argentina,Tarantela,Argentina
Argentina,0,3,0,2.5,Australia,Tarantela,12815,Australia,Tarantela,Australia
Argentina,0,3,0,2.5,Belarus,Tarantela,12815,Belarus,Tarantela,Belarus
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Chile,gente divertida,12815,Chile,gente divertida,Chile
Argentina,0,3,0,2.5,Argentina,Navegación,12815,Argentina,Navegación,Argentina
Argentina,0,3,0,2.5,Argentina,ninguno,12815,Argentina,ninguno,Argentina
Argentina,0,3,0,2.5,Armenia,Reservados,12815,Armenia,Reservados,Armenia
Argentina,0,3,0,2.5,Australia,Reservados,12815,Australia,Reservados,Australia
Argentina,0,3,0,2.5,Barbados,Reservados,12815,Barbados,Reservados,Barbados
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Afghanistan,feliz,12815,Afghanistan,feliz,Afghanistan
Argentina,0,3,0,2.5,Burkina Faso,es una provincia con buen nivel de vida,12815,Burkina Faso,es una provincia con buen nivel de vida,Burkina Faso
Argentina,0,3,0,2.5,Brazil,Dolarizado,12815,Brazil,Dolarizado,Brazil
Argentina,0,3,0,2.5,France,turismo,12815,France,turismo,France
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Italy,"carisma, cariño, gentileza",12815,Italy,"carisma, cariño, gentileza",Italy
Argentina,0,3,0,2.5,Spain,Naturaleza,12815,Spain,Naturaleza,Spain
Argentina,0,3,0,2.5,Peru,Mestizos,12815,Peru,Mestizos,Peru
Argentina,0,3,0,2.5,Chile,Tradicionales,12815,Chile,Tradicionales,Chile
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,nublado,12815,Argentina,nublado,Argentina
Argentina,0,3,0,2.5,Argentina,besos y abrazos,12815,Argentina,besos y abrazos,Argentina
Argentina,0,3,0,2.5,Australia,envidia,12815,Australia,envidia,Australia
Argentina,0,3,0,2.5,Argentina,Narcotrafico,12815,Argentina,Narcotrafico,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Bangladesh,Respeto,12815,Bangladesh,Respeto,Bangladesh
Argentina,0,3,0,2.5,Argentina,Fraternidad,12815,Argentina,Fraternidad,Argentina
Argentina,0,3,0,2.5,Albania,toman mucho,12815,Albania,toman mucho,Albania
Argentina,0,3,0,2.5,Andorra,toman mucho,12815,Andorra,toman mucho,Andorra
Argentina,0,3,0,2.5,Algeria,"fútbol, música, costumbres",12815,Algeria,"fútbol, música, costumbres",Algeria
Argentina,0,3,0,2.5,Australia,"fútbol, música, costumbres",12815,Australia,"fútbol, música, costumbres",Australia
Argentina,0,3,0,2.5,Barbados,"fútbol, música, costumbres",12815,Barbados,"fútbol, música, costumbres",Barbados
Argentina,0,3,0,2.5,Bolivia,nublado,12815,Bolivia,nublado,Bolivia
Argentina,0,3,0,2.5,Bulgaria,nublado,12815,Bulgaria,nublado,Bulgaria
Argentina,0,3,0,2.5,Belarus,Respeto,12815,Belarus,Respeto,Belarus
Argentina,0,3,0,2.5,Botswana,Respeto,12815,Botswana,Respeto,Botswana
Argentina,0,3,0,2.5,Bosnia and Herzegovina,Respeto,12815,Bosnia and Herzegovina,Respeto,Bosnia and Herzegovina
Argentina,0,3,0,2.5,Argentina,cervezas,12815,Argentina,cervezas,Argentina
Argentina,0,3,0,2.5,Bahamas,cervezas,12815,Bahamas,cervezas,Bahamas
Argentina,0,3,0,2.5,Azerbaijan,cervezas,12815,Azerbaijan,cervezas,Azerbaijan
Argentina,0,3,0,2.5,Argentina,celebraciones,12815,Argentina,celebraciones,Argentina
Argentina,0,3,0,2.5,Spain,Respeto,12815,Spain,Respeto,Spain
Argentina,0,3,0,2.5,Brazil,empatia,12815,Brazil,empatia,Brazil
Argentina,0,3,0,2.5,India,"religion, comidas tipicas, danzas, cultura",12815,India,"religion, comidas tipicas, danzas, cultura",India
Argentina,0,3,0,2.5,Argentina,"fútbol, música, costumbres",12815,Argentina,"fútbol, música, costumbres",Argentina
Argentina,0,3,0,2.5,Argentina,Candombe; mate,12815,Argentina,Candombe; mate,Argentina
Argentina,0,3,0,2.5,United States,Respeto,12815,United States,Respeto,United States
Argentina,0,3,0,2.5,Argentina,Falta de educación,12815,Argentina,Falta de educación,Argentina
Argentina,0,3,0,2.5,Argentina,Mariachis,12815,Argentina,Mariachis,Argentina
Argentina,0,3,0,2.5,Austria,"tropico, arena, agua",12815,Austria,"tropico, arena, agua",Austria
Argentina,0,3,0,2.5,Egypt,Atractivo natural,12815,Egypt,Atractivo natural,Egypt
Argentina,0,3,0,2.5,Argentina,simpáticos,12815,Argentina,simpáticos,Argentina
Argentina,0,3,0,2.5,Paraguay,costumbre,12815,Paraguay,costumbre,Paraguay
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Uruguay,Candombe; mate,12815,Uruguay,Candombe; mate,Uruguay
Argentina,0,3,0,2.5,Afghanistan,Machismo,12815,Afghanistan,Machismo,Afghanistan
Argentina,0,3,0,2.5,Jamaica,POBREZA,12815,Jamaica,POBREZA,Jamaica
Argentina,0,3,0,2.5,Mexico,Mariachis,12815,Mexico,Mariachis,Mexico
Argentina,0,3,0,2.5,Australia,baile,12815,Australia,baile,Australia
Argentina,0,3,0,2.5,Argentina,inestabilidad económica,12815,Argentina,inestabilidad económica,Argentina
Argentina,0,3,0,2.5,Brazil,inestabilidad económica,12815,Brazil,inestabilidad económica,Brazil
Argentina,0,3,0,2.5,Colombia,inestabilidad económica,12815,Colombia,inestabilidad económica,Colombia
Argentina,0,3,0,2.5,Venezuela,inestabilidad económica,12815,Venezuela,inestabilidad económica,Venezuela
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Afghanistan,Extremismo,12815,Afghanistan,Extremismo,Afghanistan
Argentina,0,3,0,2.5,Mexico,tekila,12815,Mexico,tekila,Mexico
Argentina,0,3,0,2.5,Peru,División,12815,Peru,División,Peru
Argentina,0,3,0,2.5,Brazil,"SIMPATIA, PASIONADOS, GENTILES, COMPAÑEROS",12815,Brazil,"SIMPATIA, PASIONADOS, GENTILES, COMPAÑEROS",Brazil
Argentina,0,3,0,2.5,Austria,disciplina,12815,Austria,disciplina,Austria
Argentina,0,3,0,2.5,Australia,persona agradable que no siente verguenza y es ingenioso,12815,Australia,persona agradable que no siente verguenza y es ingenioso,Australia
Argentina,0,3,0,2.5,France,arquitectura,12815,France,arquitectura,France
Argentina,0,3,0,2.5,Finland,Educación,12815,Finland,Educación,Finland
Argentina,0,3,0,2.5,United Kingdom,Orden,12815,United Kingdom,Orden,United Kingdom
Argentina,0,3,0,2.5,Bolivia,Recursos naturales,12815,Bolivia,Recursos naturales,Bolivia
Argentina,0,3,0,2.5,Italy,automoviles,12815,Italy,automoviles,Italy
Argentina,0,3,0,2.5,Bhutan,costumbres culturales,12815,Bhutan,costumbres culturales,Bhutan
Argentina,0,3,0,2.5,Belize,nativos,12815,Belize,nativos,Belize
Argentina,0,3,0,2.5,China,"familiares, amables",12815,China,"familiares, amables",China
Argentina,0,3,0,2.5,Bolivia,Mascar coca,12815,Bolivia,Mascar coca,Bolivia
Argentina,0,3,0,2.5,Denmark,responsabilidad,12815,Denmark,responsabilidad,Denmark
Argentina,0,3,0,2.5,Belgium,"gentil, respeto, orden.",12815,Belgium,"gentil, respeto, orden.",Belgium
Argentina,0,3,0,2.5,Finland,Educación,12815,Finland,Educación,Finland
Argentina,0,3,0,2.5,Italy,grandes filósofos antiguos,12815,Italy,grandes filósofos antiguos,Italy
Argentina,0,3,0,2.5,United Kingdom,Pedofilia,12815,United Kingdom,Pedofilia,United Kingdom
Argentina,0,3,0,2.5,Botswana,Violencia,12815,Botswana,Violencia,Botswana
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Argentina,turismo,12815,Argentina,turismo,Argentina
Argentina,0,3,0,2.5,Bahamas,turismo,12815,Bahamas,turismo,Bahamas
Argentina,0,3,0,2.5,Brazil,turismo,12815,Brazil,turismo,Brazil
Argentina,0,3,0,2.5,China,extenso,12815,China,extenso,China
Argentina,0,3,0,2.5,Belarus,extenso,12815,Belarus,extenso,Belarus
Argentina,0,3,0,2.5,Costa Rica,"Salsa, mambo, merengue,",12815,Costa Rica,"Salsa, mambo, merengue,",Costa Rica
Argentina,0,3,0,2.5,Dominican Republic,"Salsa, mambo, merengue,",12815,Dominican Republic,"Salsa, mambo, merengue,",Dominican Republic
Argentina,0,3,0,2.5,Belarus,frio,12815,Belarus,frio,Belarus
Argentina,0,3,0,2.5,Canada,frio,12815,Canada,frio,Canada
Argentina,0,3,0,2.5,New Zealand,frio,12815,New Zealand,frio,New Zealand
Argentina,0,3,0,2.5,Ecuador,América Central,12815,Ecuador,América Central,Ecuador
Argentina,0,3,0,2.5,Guatemala,América Central,12815,Guatemala,América Central,Guatemala
Argentina,0,3,0,2.5,Mexico,América Central,12815,Mexico,América Central,Mexico
Argentina,0,3,0,2.5,China,respetuosos,12815,China,respetuosos,China
Argentina,0,3,0,2.5,Netherlands,respetuosos,12815,Netherlands,respetuosos,Netherlands
Argentina,0,3,0,2.5,Indonesia,respetuosos,12815,Indonesia,respetuosos,Indonesia
Argentina,0,3,0,2.5,Iran,Guerra,12815,Iran,Guerra,Iran
Argentina,0,3,0,2.5,North Korea,Guerra,12815,North Korea,Guerra,North Korea
Argentina,0,3,0,2.5,Russia,Guerra,12815,Russia,Guerra,Russia
Argentina,0,3,0,2.5,Australia,litio,12815,Australia,litio,Australia
Argentina,0,3,0,2.5,Bolivia,litio,12815,Bolivia,litio,Bolivia
Argentina,0,3,0,2.5,Chile,litio,12815,Chile,litio,Chile
Argentina,0,3,0,2.5,Mexico,mayas,12815,Mexico,mayas,Mexico
Argentina,0,3,0,2.5,Guatemala,mayas,12815,Guatemala,mayas,Guatemala
Argentina,0,3,0,2.5,Argentina,besos y abrazos,12815,Argentina,besos y abrazos,Argentina
Argentina,0,3,0,2.5,Mexico,tekila,12815,Mexico,tekila,Mexico
Argentina,0,3,0,2.5,Argentina,cordillera de los andes,12815,Argentina,cordillera de los andes,Argentina
Argentina,0,3,0,2.5,Peru,cordillera de los andes,12815,Peru,cordillera de los andes,Peru
Argentina,0,3,0,2.5,Venezuela,cordillera de los andes,12815,Venezuela,cordillera de los andes,Venezuela
Argentina,0,3,0,2.5,Bolivia,"Amistad, festejos",12815,Bolivia,"Amistad, festejos",Bolivia
Argentina,0,3,0,2.5,Colombia,"Amistad, festejos",12815,Colombia,"Amistad, festejos",Colombia
Argentina,0,3,0,2.5,Costa Rica,"Amistad, festejos",12815,Costa Rica,"Amistad, festejos",Costa Rica
Argentina,0,3,0,2.5,France,religión,12815,France,religión,France
Argentina,0,3,0,2.5,Iran,religión,12815,Iran,religión,Iran
Argentina,0,3,0,2.5,Spain,religión,12815,Spain,religión,Spain
Argentina,0,3,0,2.5,Australia,Respeto,12815,Australia,Respeto,Australia
Argentina,0,3,0,2.5,Germany,Respeto,12815,Germany,Respeto,Germany
Argentina,0,3,0,2.5,Angola,seco,12815,Angola,seco,Angola
Argentina,0,3,0,2.5,Argentina,charlatán,12815,Argentina,charlatán,Argentina
Argentina,0,3,0,2.5,Andorra,frio,12815,Andorra,frio,Andorra
Argentina,0,3,0,2.5,Australia,comidas tipicas,12815,Australia,comidas tipicas,Australia
Argentina,0,3,0,2.5,Brazil,clasico,12815,Brazil,clasico,Brazil
Argentina,0,3,0,2.5,Argentina,Pasión por el futbol,12815,Argentina,Pasión por el futbol,Argentina
Argentina,0,3,0,2.5,Argentina,Ventajero,12815,Argentina,Ventajero,Argentina
Argentina,0,3,0,2.5,Austria,Ruidosos,12815,Austria,Ruidosos,Austria
Argentina,0,3,0,2.5,Brazil,latinoamericanos,12815,Brazil,latinoamericanos,Brazil
Argentina,0,3,0,2.5,Japan,estafadores,12815,Japan,estafadores,Japan
Argentina,0,3,0,2.5,Australia,futbol y comida,12815,Australia,futbol y comida,Australia
Argentina,0,3,0,2.5,Ireland,Nieve,12815,Ireland,Nieve,Ireland
Argentina,0,3,0,2.5,Argentina,cervezas,12815,Argentina,cervezas,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Australia,Puuntualidad,12815,Australia,Puuntualidad,Australia
Argentina,0,3,0,2.5,Mexico,pirámides,12815,Mexico,pirámides,Mexico
Argentina,0,3,0,2.5,Italy,Alegre,12815,Italy,Alegre,Italy
Argentina,0,3,0,2.5,Spain,riqueza natural y cultural,12815,Spain,riqueza natural y cultural,Spain
Argentina,0,3,0,2.5,Israel,Judios,12815,Israel,Judios,Israel
Argentina,0,3,0,2.5,Argentina,amigable,12815,Argentina,amigable,Argentina
Argentina,0,3,0,2.5,Uruguay,tomar mate,12815,Uruguay,tomar mate,Uruguay
Argentina,0,3,0,2.5,Venezuela,crisis,12815,Venezuela,crisis,Venezuela
Argentina,0,3,0,2.5,China,migrantes,12815,China,migrantes,China
Argentina,0,3,0,2.5,Italy,tradicionalistas,12815,Italy,tradicionalistas,Italy
Argentina,0,3,0,2.5,United States,"potencia, distancia ,control, fríos.",12815,United States,"potencia, distancia ,control, fríos.",United States
Argentina,0,3,0,2.5,Chile,limite geografico,12815,Chile,limite geografico,Chile
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Armenia,diciplina,12815,Armenia,diciplina,Armenia
Argentina,0,3,0,2.5,Belgium,diciplina,12815,Belgium,diciplina,Belgium
Argentina,0,3,0,2.5,Argentina,Mala economia,12815,Argentina,Mala economia,Argentina
Argentina,0,3,0,2.5,Cameroon,REGIMEN,12815,Cameroon,REGIMEN,Cameroon
Argentina,0,3,0,2.5,United States,Respeto,12815,United States,Respeto,United States
Argentina,0,3,0,2.5,France,Respeto,12815,France,Respeto,France
Argentina,0,3,0,2.5,Italy,Respeto,12815,Italy,Respeto,Italy
Argentina,0,3,0,2.5,Germany,ARTE,12815,Germany,ARTE,Germany
Argentina,0,3,0,2.5,Italy,ARTE,12815,Italy,ARTE,Italy
Argentina,0,3,0,2.5,Argentina,"ir al cine, jugar en playas, tomar mate",12815,Argentina,"ir al cine, jugar en playas, tomar mate",Argentina
Argentina,0,3,0,2.5,Paraguay,"ir al cine, jugar en playas, tomar mate",12815,Paraguay,"ir al cine, jugar en playas, tomar mate",Paraguay
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Brazil,futbol,12815,Brazil,futbol,Brazil
Argentina,0,3,0,2.5,Argentina,Cultura,12815,Argentina,Cultura,Argentina
Argentina,0,3,0,2.5,Greece,Cultura,12815,Greece,Cultura,Greece
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Brazil,"ir al cine, jugar en playas, tomar mate",12815,Brazil,"ir al cine, jugar en playas, tomar mate",Brazil
Argentina,0,3,0,2.5,United States,Superficiales,12815,United States,Superficiales,United States
Argentina,0,3,0,2.5,Cuba,calor,12815,Cuba,calor,Cuba
Argentina,0,3,0,2.5,Italy,"Libertad, creación, espontaneidad.",12815,Italy,"Libertad, creación, espontaneidad.",Italy
Argentina,0,3,0,2.5,India,"PASIFICA, SOLIDARIOS, FRATERNALES",12815,India,"PASIFICA, SOLIDARIOS, FRATERNALES",India
Argentina,0,3,0,2.5,Colombia,"guerrilla, revolucion, insurreccion armada",12815,Colombia,"guerrilla, revolucion, insurreccion armada",Colombia
Argentina,0,3,0,2.5,Mexico,ruidoso,12815,Mexico,ruidoso,Mexico
Argentina,0,3,0,2.5,Spain,"cultura , tradicion",12815,Spain,"cultura , tradicion",Spain
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,Clima,12815,Argentina,Clima,Argentina
Argentina,0,3,0,2.5,Chile,lugar,12815,Chile,lugar,Chile
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Argentina,IDIOMA ESPAÑOL,12815,Argentina,IDIOMA ESPAÑOL,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Italy,familiares,12815,Italy,familiares,Italy
Argentina,0,3,0,2.5,Brazil,Gastronomía destacada,12815,Brazil,Gastronomía destacada,Brazil
Argentina,0,3,0,2.5,Bosnia and Herzegovina,mediterraneo,12815,Bosnia and Herzegovina,mediterraneo,Bosnia and Herzegovina
Argentina,0,3,0,2.5,Cuba,"Por una cuestión historica, se cree que el poder adquisitivo pertenece a unos pocos y la pobreza a la gran mayoria",12815,Cuba,"Por una cuestión historica, se cree que el poder adquisitivo pertenece a unos pocos y la pobreza a la gran mayoria",Cuba
Argentina,0,3,0,2.5,Bolivia,futbolera,12815,Bolivia,futbolera,Bolivia
Argentina,0,3,0,2.5,Brazil,charlatan,12815,Brazil,charlatan,Brazil
Argentina,0,3,0,2.5,Argentina,carnaval,12815,Argentina,carnaval,Argentina
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Venezuela,"diversion, placer",12815,Venezuela,"diversion, placer",Venezuela
Argentina,0,3,0,2.5,Colombia,"diversion, placer",12815,Colombia,"diversion, placer",Colombia
Argentina,0,3,0,2.5,Haiti,subdesarrollado,12815,Haiti,subdesarrollado,Haiti
Argentina,0,3,0,2.5,India,subdesarrollado,12815,India,subdesarrollado,India
Argentina,0,3,0,2.5,Iraq,GUERRA,12815,Iraq,GUERRA,Iraq
Argentina,0,3,0,2.5,Palestine,GUERRA,12815,Palestine,GUERRA,Palestine
Argentina,0,3,0,2.5,Afghanistan,GUERRA,12815,Afghanistan,GUERRA,Afghanistan
Argentina,0,3,0,2.5,Argentina,Fernet,12815,Argentina,Fernet,Argentina
Argentina,0,3,0,2.5,Argentina,MAGIA,12815,Argentina,MAGIA,Argentina
